folder_name,type,latitude,longitude,n_images,selected_image_filename,selection_confidence,selection_reason,recommendation_pt,accessibility_for_people_with_disabilities_pct,pedestrian_safety_and_proximity_to_traffic_pct,weather_protection_and_overall_comfort_pct,final_quality_pct,accessibility_for_people_with_disabilities_notes,area_accessibility_description,cleanliness_and_maintenance_issues,lighting_and_visibility_issues,pedestrian_safety_and_proximity_to_traffic_notes,poi_description,shelter_and_seating_issues,weather_protection_and_overall_comfort_notes
bus_41.256032_-8.713726,bus,41.256032,-8.713726,4,41.256032_-8.713726_158_street.png,0.7,"Image 1 shows a pole on the sidewalk in front of a house, which could be a bus stop pole or sign. The other images do not show any clear public transport stop or access point.",Instalar abrigo com painéis laterais transparentes e bancos para maior conforto. Implementar rampa de acesso e pavimento tátil para melhorar a acessibilidade. Marcar passadeira próxima para maior segurança de peões. Avaliar necessidade de iluminação pública adequada junto à paragem.,36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
bus_41.256140_-8.718843,bus,41.25614,-8.718843,4,41.256140_-8.718843_260_street.png,0.8,"Image [2] shows a pole with a sign, which is a common indicator of a public transport stop. The other images do not show any clear public transport stop or access point.",Instalar abrigo com proteção lateral e assentos para conforto dos passageiros. Garantir piso rebaixado e acesso adequado para pessoas com mobilidade reduzida. Acrescentar iluminação pública próxima da paragem para maior segurança noturna. Melhorar separação entre o passeio e a estrada (barreiras físicas ou maior largura de passeio) para aumentar a segurança dos peões.,3.454231433506045,14.248704663212436,7.901554404145078,8.534830166954519,,,,,,,,
bus_41.256158_-8.711401,bus,41.256158,-8.711401,4,41.256158_-8.711401_136_street.png,1.0,"Image 1 clearly shows a public transport stop with a shelter, bench, and signage, making it the most definitive depiction of the access point among the options.",Recomenda-se: 1) Instalar pavimento tátil e rampas rebaixadas para melhorar a acessibilidade a pessoas com mobilidade reduzida; 2) Adicionar iluminação dedicada no interior do abrigo para maior segurança noturna; 3) Implementar barreiras físicas baixas ou marcadores de proteção entre o abrigo e a estrada; 4) Melhorar o banco com apoio de encosto e prever espaço reservado para cadeiras de rodas.,56.95164075993091,33.54922279792746,72.9706390328152,54.490500863557855,,,,,,,,
bus_41.256412_-8.711600,bus,41.256412,-8.7116,4,41.256412_-8.711600_037_street.png,0.95,"Image 0 clearly shows a bus stop pole/sign on the sidewalk, which is a clear indicator of a public transport stop. The other images do not show any visible public transport stop or access point.","Instalar um abrigo com proteção lateral e assentos confortáveis. Implementar rampa de acesso e piso tátil para pessoas com mobilidade reduzida. Rebaixar o passeio junto à paragem e alargar o passeio, se possível. Adicionar iluminação pública no local e sinalização adequada de paragem.",15.67357512953368,14.248704663212436,7.901554404145078,12.607944732297064,,,,,,,,
bus_41.256502_-8.718784,bus,41.256502,-8.718784,4,41.256502_-8.718784_003_street.png,0.4,"None of the images clearly show a public transport stop or access point. Image 0 is the best candidate as it shows a section of the street where a bus stop could potentially be located, but no clear signage or shelter is visible.",Instalar abrigo com cobertura e painéis laterais transparentes na paragem. Adicionar bancos acessíveis. Garantir rebaixamento do passeio e passagem livre para cadeiras de rodas. Relocalizar os contentores de lixo para não obstruírem o acesso. Sinalizar passadeira nas proximidades para maior segurança dos peões. Melhorar a iluminação direta na zona da paragem.,15.67357512953368,14.248704663212436,7.901554404145078,12.607944732297064,,,,,,,,
bus_41.256504_-8.713069,bus,41.256504,-8.713069,4,41.256504_-8.713069_298_street.png,0.8,"Image 3 shows a pole with a sign next to the sidewalk, which is a typical indicator of a public transport stop. The other images do not show any clear public transport stop or access point.","Instalar um abrigo com bancos e painéis laterais de proteção contra vento e chuva. Marcar uma passadeira próxima para maior segurança dos peões. Adicionar pavimento tátil e uma rampa de acesso no passeio para melhorar a acessibilidade. Reforçar a iluminação junto ao ponto de paragem, por exemplo com luz integrada no abrigo.",56.95164075993091,33.54922279792746,29.10189982728843,39.86758779504893,,,,,,,,
bus_41.256538_-8.708599,bus,41.256538,-8.708599,4,41.256538_-8.708599_344_street.png,0.98,"Image 3 clearly shows a public transport stop shelter on the left side of the street, making it the only image that directly depicts the access point.","Renovar o abrigo de autocarro, incluindo repintura e remoção da ferrugem. Adicionar painéis laterais transparentes e assento confortável. Melhorar a acessibilidade com rebaixamento do lancil e pavimento tátil. Instalar iluminação interior no abrigo para maior segurança à noite. Garantir limpeza e manutenção regulares.",36.26943005181347,33.54922279792746,55.09499136442142,41.63788140472079,,,,,,,,
bus_41.256737_-8.711527,bus,41.256737,-8.711527,4,41.256737_-8.711527_338_street.png,1.0,"Image 3 clearly shows a public transport stop pole with a sign, making it the only image that directly depicts the access point.","Instalar um abrigo com cobertura e painéis laterais para proteção contra o tempo. Adicionar banco para espera confortável. Ampliar o passeio ou criar baía recuada para garantir acessibilidade e segurança, incluindo rampa/rebaixo de passeio. Instalar iluminação pública próxima ou iluminação no abrigo para maior segurança noturna. Implementar passadeira ou atravessamento seguro nas proximidades.",15.67357512953368,14.248704663212436,7.901554404145078,12.607944732297064,,,,,,,,
bus_41.256821_-8.710840,bus,41.256821,-8.71084,4,41.256821_-8.710840_252_street.png,0.5,"Image 2 shows several blue 'P' parking signs, which could be mistaken for public transport signage, but there is no clear bus stop pole, shelter, or other public transport access point visible in any image. This is the best available candidate, but confidence is low due to lack of clear evidence.",Instalar abrigo com painéis laterais para proteção contra intempéries; adicionar bancos para maior conforto; criar rampas e rebaixar passeios para garantir acessibilidade; sinalizar passagem para peões nas proximidades; reforçar iluminação no ponto de espera para aumentar a segurança.,15.67357512953368,33.54922279792746,29.10189982728843,26.108232584916525,,,,,,,,
bus_41.256846_-8.708598,bus,41.256846,-8.708598,4,41.256846_-8.708598_160_street.png,0.9,"Image [1] clearly shows a public transport stop pole/sign on the left side of the street, which is the most direct and identifiable indicator of a public transport access point among the options.","Instalar um abrigo com painéis laterais de vidro/policarbonato e banco para maior conforto. Melhorar a acessibilidade, rebaixando o passeio e garantindo acesso sem degraus. Acrescentar sinalização tátil para invisuais. Refletir iluminação sob o abrigo, aproveitando o poste existente. Criar uma barreira física ou faixa de separação entre estrada e passeio para maior segurança pedonal.",36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
bus_41.257004_-8.723228,bus,41.257004,-8.723228,4,41.257004_-8.723228_253_street.png,0.98,"Image 2 clearly shows a bus stop shelter, a bus stop pole/sign, and related infrastructure, making it the most definitive depiction of the public transport stop/access point among the options.",Adicionar banco confortável dentro do abrigo e garantir proteção lateral adicional contra vento e chuva. Instalar iluminação dedicada no interior do abrigo para maior segurança à noite. Melhorar a acessibilidade do passeio com rampas suaves e sinalização tátil. Considerar barreiras físicas baixas entre passeio e via para proteção de peões.,73.18652849740933,77.46113989637306,61.61485319516407,70.75417386298216,,,,,,,,
bus_41.257309_-8.723123,bus,41.257309,-8.723123,4,41.257309_-8.723123_166_street.png,0.98,"Image 1 clearly shows a bus at a bus stop, along with a bus stop shelter and signage, making it the best depiction of the public transport access point.","Instalar painéis laterais e cobertura adequada no abrigo para proteção contra vento/chuva. Adicionar bancos para maior conforto dos utentes. Melhorar o acesso para pessoas com mobilidade reduzida, incluindo rampas suaves e pavimento tátil. Reforçar a iluminação específica na paragem para maior segurança à noite. Avaliar necessidade de travessia pedonal segura próxima à paragem.",56.95164075993091,56.69257340241797,55.09499136442142,56.246401842256766,,,,,,,,
bus_41.257428_-8.714806,bus,41.257428,-8.714806,4,41.257428_-8.714806_113_street.png,0.7,"Image 1 shows a public bus stopped at the side of the road, which is the clearest indicator of a public transport stop or access point among the options. No bus stop pole or shelter is visible, but the presence of the bus at the curb is the best available evidence.","Instalar um abrigo com painéis laterais e cobertura, com banco para espera. Criar ou alargar o passeio para garantir acessibilidade a pessoas com mobilidade reduzida, incluindo rampa e piso regular. Marcar uma passadeira próxima para segurança dos peões. Melhorar a iluminação diretamente no ponto de paragem para garantir visibilidade e segurança noturna.",15.67357512953368,33.54922279792746,29.10189982728843,26.108232584916525,,,,,,,,
bus_41.257619_-8.715074,bus,41.257619,-8.715074,4,41.257619_-8.715074_032_street.png,0.8,"Image 0 shows a public transport stop sign visible on the right side of the image, behind the fence, which is the clearest depiction of a public transport access point among the options.",Instalar abrigo com bancos e painéis laterais transparentes para proteção climática. Implementar pavimento regular e rampas para garantir acessibilidade plena. Adicionar iluminação pública na proximidade da paragem para aumentar a segurança noturna. Colocar sinalização de atravessamento pedonal e criar barreiras físicas entre os passageiros e a via.,15.67357512953368,14.248704663212436,29.10189982728843,19.67472654001152,,,,,,,,
bus_41.258073_-8.718139,bus,41.258073,-8.718139,4,41.258073_-8.718139_119_street.png,0.98,"Image 1 clearly shows a bus stop pole/sign on the sidewalk, with people waiting, indicating it is a public transport stop. The other images do not show any clear public transport stop or access point.",Instalar abrigo com assentos e painéis laterais transparentes para proteção contra intempéries; criar rampa de acesso com pavimento tátil no passeio; instalar/passagem ou reforçar a iluminação pública próxima ao ponto de paragem; ampliar passeio e/ou criar separador físico entre peões e via para maior segurança.,36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
bus_41.258166_-8.718182,bus,41.258166,-8.718182,4,41.258166_-8.718182_030_street.png,0.9,"Image 0 clearly shows a bus stop pole/sign on the left side of the street, which is a clear indicator of a public transport stop. The other images do not show any clear public transport stop or access point.",Instalar abrigo com painéis laterais em vidro para proteção contra o tempo; incluir assento acessível e pavimento tátil; rebaixar lancil e alargar o passeio para melhor acessibilidade; sinalizar e criar uma passadeira próxima para segurança dos peões; adicionar iluminação dedicada ao abrigo para maior visibilidade e segurança noturna.,15.67357512953368,14.248704663212436,29.10189982728843,19.67472654001152,,,,,,,,
bus_41.258893_-8.708193,bus,41.258893,-8.708193,4,41.258893_-8.708193_289_street.png,0.98,"Image 3 clearly shows a public transport stop pole with a sign, which is a clear indicator of a public transport access point. The other images do not show any such features.","Instalar abrigo com painéis laterais para proteção contra vento e chuva. Adicionar banco para espera confortável. Implementar rampas e pavimento tátil para melhorar a acessibilidade a pessoas com mobilidade reduzida. Colocar iluminação pública próxima da paragem, ou iluminação integrada no abrigo para maior segurança e visibilidade durante a noite.",15.67357512953368,14.248704663212436,7.901554404145078,12.607944732297064,,,,,,,,
bus_41.258971_-8.708034,bus,41.258971,-8.708034,4,41.258971_-8.708034_109_street.png,0.98,"Image 1 clearly shows a public transport stop pole/sign on the sidewalk, which is a clear indicator of a public transport access point. The other images do not show any such features.","Instalar um abrigo com bancos e painéis laterais de proteção contra o vento e chuva. Criar um passeio rebaixado e contínuo, acessível para pessoas com mobilidade reduzida. Adicionar sinalização clara de paragem e, caso não exista, iluminação pública próxima. Implementar uma barreira física ou zona de proteção entre o ponto de paragem e a via.",15.67357512953368,14.248704663212436,7.901554404145078,12.607944732297064,,,,,,,,
bus_41.259509_-8.717527,bus,41.259509,-8.717527,4,41.259509_-8.717527_099_street.png,0.98,"Image [1] clearly shows a public transport stop sign, making it the best depiction of the access point among the options provided.",Instalar abrigo com painéis laterais em vidro ou policarbonato e bancos. Garantir acessibilidade com rampa e pavimento tátil. Adicionar iluminação pública junto ao ponto. Delimitar espaço de paragem e evitar estacionamento de viaturas junto ao ponto.,56.95164075993091,56.69257340241797,29.10189982728843,47.58203799654577,,,,,,,,
bus_41.260139_-8.721197,bus,41.260139,-8.721197,4,41.260139_-8.721197_008_street.png,0.95,"Image 0 clearly shows a bus stop pole/sign on the sidewalk, which is a clear indicator of a public transport stop. The other images do not show any obvious public transport stop or access point.",Instalar abrigo com cobertura e painéis laterais transparentes para proteção contra chuva e vento. Adicionar banco para conforto dos passageiros enquanto esperam. Garantir acessibilidade universal com rampa e pavimento tátil no ponto de paragem. Marcar passadeira próxima e considerar barreira física ou balizas junto ao passeio para maior segurança pedonal. Melhorar iluminação específica na área do ponto de paragem para aumentar a visibilidade à noite.,36.26943005181347,56.69257340241797,29.10189982728843,40.68796776050663,,,,,,,,
bus_41.260182_-8.717102,bus,41.260182,-8.717102,4,41.260182_-8.717102_073_street.png,1.0,"Image 0 clearly shows a public transport stop with a bus shelter, bench, and signage, making it the most definitive depiction of the access point among the options.","Adicionar painéis laterais de vidro/policarbonato ao abrigo para melhor proteção contra vento e chuva. Instalar iluminação interior/subtelhado no abrigo para aumentar a sensação de segurança e conforto à noite. Melhorar acessibilidade com rampa de acesso direto e, se possível, pavimentação tátil junto ao abrigo do autocarro. Considerar instalação de barreira/buffer baixo entre o passeio e a estrada para aumentar a segurança dos peões.",85.70811744386873,77.46113989637306,72.9706390328152,78.713298791019,,,,,,,,
bus_41.260190_-8.721049,bus,41.26019,-8.721049,4,41.260190_-8.721049_098_street.png,0.5,"Image 1 shows a street with a sidewalk and a signpost, which could potentially be a public transport stop sign, though it is not clearly marked as such. None of the images clearly show a bus stop pole, shelter, or other definitive public transport access point, but image 1 is the best available candidate.",Instalar abrigo com cobertura e painéis laterais para proteger do vento e da chuva. Implementar bancos para aumentar o conforto dos passageiros à espera. Garantir a existência de rampas acessíveis e pavimento regular para pessoas com mobilidade reduzida. Melhorar a iluminação diretamente no ponto de paragem para maior segurança à noite. Manter o passeio limpo e livre de vegetação.,36.26943005181347,56.69257340241797,7.901554404145078,33.621185952792175,,,,,,,,
bus_41.260521_-8.717105,bus,41.260521,-8.717105,4,41.260521_-8.717105_241_street.png,0.5,"Image 2 shows a pole with signage that could be related to public transport, while the other images do not show any clear public transport stop or access point. However, the signage is not fully clear, so confidence is moderate.",Instalar abrigo com painéis laterais e bancos para maior conforto dos passageiros. Implementar sinalização e piso tátil para melhorar acessibilidade a pessoas com deficiência. Avaliar reforço da iluminação diretamente sobre a área de espera para maior segurança à noite. Considerar instalação de barreiras físicas baixas para maior separação entre passeio e tráfego automóvel junto à paragem.,73.18652849740933,56.69257340241797,47.75474956822107,59.21128382268279,,,,,,,,
bus_41.260608_-8.716459,bus,41.260608,-8.716459,4,41.260608_-8.716459_252_street.png,0.4,"None of the images clearly show a public transport stop or access point. Image 2 is the best candidate as it shows a wider view of the street and some infrastructure, which could potentially include a stop, but no clear signage or shelter is visible.",Instalar um abrigo com painéis laterais em vidro ou policarbonato para proteção contra vento e chuva. Adicionar bancos para conforto dos passageiros. Implementar sinalização tátil ou pavimento rebaixado para melhorar a acessibilidade a pessoas com mobilidade reduzida. Marcar ou criar uma passadeira nas imediações para reforçar a segurança dos peões. Reforçar a iluminação diretamente sobre a paragem para maior visibilidade noturna.,56.95164075993091,14.248704663212436,29.10189982728843,33.434081750143925,,,,,,,,
bus_41.261025_-8.724384,bus,41.261025,-8.724384,4,41.261025_-8.724384_246_street.png,1.0,"Image 2 clearly shows a public transport stop with a shelter, bench, and signage, making it the most definitive depiction of the access point among the options.",Adicionar painéis laterais transparentes ao abrigo para melhorar a proteção contra vento e chuva. Instalar iluminação dedicada no interior do abrigo para maior segurança e visibilidade à noite. Sinalizar ou criar passadeira próxima para maior segurança dos peões. Colocar pavimento tátil junto à paragem para melhorar a acessibilidade para pessoas com deficiência visual.,94.38687392055267,77.46113989637306,72.9706390328152,81.60621761658031,,,,,,,,
bus_41.261073_-8.724255,bus,41.261073,-8.724255,4,41.261073_-8.724255_247_street.png,0.98,"Image [2] clearly shows a public transport stop with a shelter, a bench, and a bus stop sign, making it the most definitive depiction of the access point among the options.","Adicionar painéis laterais transparentes ao abrigo para melhorar a proteção contra vento e chuva. Instalar iluminação dedicada dentro do abrigo para reforçar a segurança e visibilidade noturna. Implementar pavimento tátil e sinalização acessível para pessoas com deficiência visual. Melhorar o conforto dos bancos, se possível, com encosto.",94.38687392055267,98.40241796200344,72.9706390328152,88.58664363845712,,,,,,,,
bus_41.261878_-8.708759,bus,41.261878,-8.708759,4,41.261878_-8.708759_177_street.png,0.8,"Image 1 shows a pole with a small sign at the top right, which is likely a public transport stop sign. The other images do not show any clear indication of a public transport stop or access point.","Instalar abrigo de paragem com painéis laterais transparentes e cobertura. Adicionar bancos ou assentos acessíveis. Melhorar acessibilidade do passeio, incluindo rampas e pavimento tátil. Implementar iluminação pública junto à paragem para maior segurança. Colocar sinalização e passadeira para peões, reforçando a separação face ao trânsito.",15.67357512953368,14.248704663212436,29.10189982728843,19.67472654001152,,,,,,,,
bus_41.261933_-8.709029,bus,41.261933,-8.709029,4,41.261933_-8.709029_348_street.png,0.95,"Image 3 clearly shows a pole with a sign, which is characteristic of a public transport stop. The other images do not show any clear public transport stop or access point.","Instalar abrigo com cobertura e painéis laterais transparentes; adicionar bancos para conforto dos passageiros; melhorar o acesso para pessoas com mobilidade reduzida, através de rampas e piso tátil; instalar iluminação pública na proximidade da paragem para segurança noturna; criar passagem para peões sinalizada e/ou barreiras de proteção lateral.",15.67357512953368,14.248704663212436,7.901554404145078,12.607944732297064,,,,,,,,
bus_41.262057_-8.723708,bus,41.262057,-8.723708,4,41.262057_-8.723708_197_street.png,0.98,"Image [2] clearly shows a bus shelter, which is a definitive public transport stop/access point. The other images do not show any clear public transport infrastructure.","Instalar ou reparar painéis laterais de proteção no abrigo, preferencialmente em vidro ou policarbonato com marcação visível. Adicionar banco resistente e confortável. Melhorar acessibilidade com rebaixamento de passeio e/ou pavimento tátil junto ao ponto. Priorizar instalação de iluminação pública próxima ao abrigo. Realizar manutenção regular para garantir limpeza e boa apresentação.",36.26943005181347,33.54922279792746,47.75474956822107,39.191134139320674,,,,,,,,
bus_41.262671_-8.725236,bus,41.262671,-8.725236,4,41.262671_-8.725236_337_street.png,0.6,"Image 3 shows a bus in the distance, which is a strong indicator of a public transport stop nearby. None of the images clearly show a bus stop sign or shelter, but this is the best available candidate.",Instalar abrigo com proteção lateral e assento apropriado; criar rampas e passeios rebaixados para acessibilidade total; implementar passadeira próxima ou reforçar segurança pedonal; melhorar a iluminação direta no ponto de paragem para maior segurança noturna.,36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
bus_41.262774_-8.717360,bus,41.262774,-8.71736,4,41.262774_-8.717360_017_street.png,0.5,"Image 0 shows a pole with a sign on the left side of the road, which could potentially be a bus stop sign. None of the other images clearly show any public transport stop or access point, making image 0 the best available candidate.",Instalar passeio contínuo e rampas acessíveis na berma da estrada. Implementar abrigo básico com bancos e proteção lateral contra vento e chuva. Melhorar a iluminação junto à paragem. Limpar as bermas e corrigir a sinalização inclinada.,3.454231433506045,3.713298791018999,7.901554404145078,5.023028209556707,,,,,,,,
bus_41.262932_-8.717176,bus,41.262932,-8.717176,4,41.262932_-8.717176_195_street.png,0.6,"Image 2 shows a bus on the street, which is a strong indicator of a public transport stop nearby. None of the images clearly show a bus stop sign, shelter, or other access point, but the presence of the bus makes this the best available candidate.","Instalar abrigo com assento e painéis laterais para proteção contra intempéries. Criar passeio contínuo, com rebaixamentos e piso tátil para acessibilidade. Delimitar zona de paragem com marcas no pavimento e, se possível, passagem de peões próxima. Garantir melhor visibilidade noturna com iluminação dedicada na paragem. Manter perímetro limpo e ajardinado.",15.67357512953368,14.248704663212436,29.10189982728843,19.67472654001152,,,,,,,,
bus_41.262980_-8.725240,bus,41.26298,-8.72524,4,41.262980_-8.725240_248_street.png,0.6,"Image [2] shows a person standing next to what appears to be a pole on the sidewalk, which could be a bus stop pole or sign. The other images do not show any clear public transport stop or access point.","Instalar abrigo com assento e proteção lateral na paragem. Garantir acessibilidade para pessoas com mobilidade reduzida, com rampas e passeios rebaixados. Marcar claramente a paragem com sinalética visível. Avaliar e reforçar a iluminação pública na área. Criar barreiras físicas ou buffers para separar melhor o passeio da estrada.",15.67357512953368,14.248704663212436,47.75474956822107,25.8923431203224,,,,,,,,
bus_41.264510_-8.726059,bus,41.26451,-8.726059,4,41.264510_-8.726059_069_street.png,1.0,"Image 0 clearly shows a public transport stop shelter with a bench and signage, making it the most definitive depiction of the access point among the options.",Adicionar rampas de acesso rebaixadas no lancil para permitir passagem de cadeiras de rodas e carrinhos. Instalar painéis laterais transparentes no abrigo para proteção contra vento e chuva. Colocar iluminação dedicada no abrigo ou reforçar iluminação junto à paragem para maior segurança e conforto à noite. Rever e sinalizar travessias pedonais próximas para maior segurança de acesso.,56.95164075993091,77.46113989637306,72.9706390328152,69.12780656303973,,,,,,,,
bus_41.264570_-8.726250,bus,41.26457,-8.72625,4,41.264570_-8.726250_159_street.png,0.98,"Image [1] clearly shows a public transport stop with a shelter and signage on the left side of the street, making it the best depiction of the access point among the options.",Adicionar ou reparar painéis laterais transparentes no abrigo para melhor proteção contra vento e chuva. Instalar banco ou assento confortável na paragem. Melhorar a iluminação debaixo do abrigo para maior segurança à noite. Considerar instalar barreira baixa ou afastamento suplementar do abrigo em relação à estrada para maior proteção do peão. Melhorar acessibilidade com rampas/cortes de passeio e pavimento tátil.,73.18652849740933,33.54922279792746,72.9706390328152,59.902130109384,,,,,,,,
bus_41.265789_-8.716278,bus,41.265789,-8.716278,4,41.265789_-8.716278_188_street.png,0.4,"None of the images clearly show a public transport stop or access point such as a bus stop pole, shelter, or signage. Image 2 is the best candidate as it shows people standing near the sidewalk, which could indicate the presence of a stop nearby, but there is no clear evidence.",Instalar abrigo de paragem com painéis laterais envidraçados e banco. Alargar e nivelar o passeio para melhorar acessibilidade e garantir passagem de cadeiras de rodas. Implementar rampas e pavimento tátil. Acrescentar iluminação no interior do abrigo. Sinalizar zona de paragem com marcação clara no solo e possível barreira entre peões e tráfego para maior segurança.,15.67357512953368,14.248704663212436,29.10189982728843,19.67472654001152,,,,,,,,
bus_41.265816_-8.723765,bus,41.265816,-8.723765,4,41.265816_-8.723765_166_street.png,1.0,"Image 1 clearly shows a public transport stop shelter, which is a definitive access point for public transport. The other images do not show any public transport stop or related infrastructure.","1. Melhorar o acesso pedonal ao abrigo com pavimento regular, rampas e corte de passeio. 2. Instalar iluminação pública próxima ou luz dedicada no abrigo para segurança à noite. 3. Aumentar o conforto dos bancos (maiores e com encosto). 4. Reforçar a manutenção e limpeza da zona envolvente do abrigo.",15.67357512953368,14.248704663212436,61.61485319516407,30.512377662636727,,,,,,,,
bus_41.265877_-8.723958,bus,41.265877,-8.723958,4,41.265877_-8.723958_076_street.png,0.98,"Image 0 clearly shows a public transport stop shelter with a sign and seating area on the right side of the street, making it the best depiction of the access point.","1. Melhorar o acesso pedonal com passeio mais largo, contínuo e pavimento regular. 2. Instalar painéis laterais transparentes no abrigo para maior proteção contra vento/chuva. 3. Garantir banco confortável e acessível. 4. Reforçar iluminação na paragem (luz sob o abrigo). 5. Colocar barreiras físicas ou balizadores entre a paragem e a estrada para maior segurança.",36.26943005181347,33.54922279792746,61.61485319516407,43.811168681635,,,,,,,,
bus_41.266046_-8.716333,bus,41.266046,-8.716333,4,41.266046_-8.716333_012_street.png,0.4,"None of the images clearly show a public transport stop or access point. However, image 0 shows a street with some signage on the left side, which could potentially be related to public transport, making it the best available candidate.","Instalar abrigo com cobertura e painéis laterais transparentes para proteção contra o vento e chuva. Adicionar assento adequado para espera. Implementar passeios rebaixados e pavimento tátil para acessibilidade. Delimitar melhor o espaço pedonal e considerar a marcação de passadeira para maior segurança dos peões. Garantir iluminação pública eficaz junto ao ponto de paragem, preferencialmente incluindo iluminação dentro do abrigo.",15.67357512953368,14.248704663212436,7.901554404145078,12.607944732297064,,,,,,,,
bus_41.266998_-8.720356,bus,41.266998,-8.720356,4,41.266998_-8.720356_181_street.png,1.0,"Image 2 clearly shows a public transport stop with a shelter and bench, making it the most definitive depiction of the access point among the options.","Adicionar rampa de acesso e pavimento tátil para pessoas com mobilidade reduzida. Instalar proteção lateral adicional (painel de vidro ou policarbonato) para melhor conforto contra vento e chuva. Implementar ou reforçar iluminação pública próxima ao abrigo para aumentar a segurança, especialmente à noite. Melhorar sinalização e acessos pedonais, incluindo rebaixamento de lancil onde necessário.",36.26943005181347,56.69257340241797,61.61485319516407,51.52561888313184,,,,,,,,
bus_41.267112_-8.720502,bus,41.267112,-8.720502,4,41.267112_-8.720502_001_street.png,1.0,"Image 0 clearly shows a public transport stop shelter with a bench, which is a definitive indicator of a public transport access point. The other images do not show the stop as clearly or at all.",Rebaixar e alisar o passeio junto à paragem para acesso fácil a pessoas com mobilidade reduzida. Instalar ou restaurar sinalização tátil para invisuais. Acrescentar iluminação dedicada no interior/abaixo do abrigo para maior segurança noturna. Substituir ou reforçar os painéis laterais de vidro e aumentar o conforto do banco. Melhorar a manutenção e limpeza regular do abrigo.,36.26943005181347,56.69257340241797,61.61485319516407,51.52561888313184,,,,,,,,
metro_41.179072_-8.673571,metro,41.179072,-8.673571,4,41.179072_-8.673571_103_street.png,0.98,"Image 1 clearly shows a public transport stop shelter with signage and seating, making it the most definitive depiction of the access point among the options.",Adicionar painéis laterais extra no abrigo para melhor proteção contra vento e chuva. Instalar iluminação dedicada no interior do abrigo para maior segurança e conforto à noite. Avaliar a implementação de piso tátil junto ao abrigo para maior acessibilidade. Garantir a existência próxima de passadeira para atravessamento seguro.,85.70811744386873,91.79620034542314,86.96027633851469,88.15486470926885,,,,,,,,
metro_41.180122_-8.688590,metro,41.180122,-8.68859,4,41.180122_-8.688590_353_street.png,0.98,"This image clearly shows the public transport stop shelter with signage, people waiting, and a tram, making it the most definitive depiction of the access point.","Adicionar iluminação dedicada no interior do abrigo para melhorar a visibilidade e segurança à noite. Verificar a quantidade e ergonomia do assento, aumentando a oferta se possível. Garantir a existência de pavimento tátil para acesso de pessoas com deficiência visual. Avaliar a lotação em horários de pico para ampliar o espaço do abrigo, se necessário.",98.35924006908463,98.40241796200344,96.45941278065632,97.74035693724812,,,,,,,,
metro_41.180339_-8.666245,metro,41.180339,-8.666245,4,41.180339_-8.666245_150_street.png,1.0,"Image [1] clearly shows a public transport stop shelter with seating and advertising, making it the most direct and unambiguous depiction of the access point.","Instalar rampa ou rebordo rebaixado para facilitar o acesso de pessoas com mobilidade reduzida. Adicionar iluminação dedicada no interior do abrigo para melhorar a segurança e visibilidade à noite. Melhorar a sinalização e, se possível, incluir uma passadeira para atravessamento seguro. Reforçar a limpeza regular da área envolvente ao abrigo.",73.18652849740933,77.46113989637306,96.45941278065632,82.36902705814623,,,,,,,,
metro_41.180651_-8.681253,metro,41.180651,-8.681253,4,41.180651_-8.681253_355_street.png,1.0,"This image clearly shows a public transport stop shelter with seating, signage, and people waiting, making it the most definitive depiction of the access point.","Adicionar pavimento tátil direcional e de alerta para pessoas com deficiência visual. Melhorar a iluminação direta no abrigo para reforçar a segurança à noite. Reforçar sinalização de passadeiras próximas e, se possível, instalar barreiras baixas junto aos carris para maior proteção de peões. Monitorizar regularmente a manutenção do mobiliário urbano.",85.70811744386873,91.79620034542314,99.43868739205529,92.31433506044904,,,,,,,,
metro_41.182413_-8.652180,metro,41.182413,-8.65218,4,41.182413_-8.652180_235_street.png,0.98,"Image 2 provides a clear, full view of the public transport stop, including the shelter, seating, signage, and people waiting, making it the best depiction of the access point.",Instalar ou garantir iluminação pública adequada junto à paragem para aumentar a segurança à noite. Adicionar pavimento tátil para orientar pessoas com deficiência visual. Avaliar a possibilidade de ampliar o número de bancos ou zonas de espera sentadas nos horários de maior movimento.,98.35924006908463,98.40241796200344,96.45941278065632,97.74035693724812,,,,,,,,
metro_41.183883_-8.691510,metro,41.183883,-8.69151,4,41.183883_-8.691510_145_street.png,0.4,"None of the images clearly show a public transport stop or access point. However, image 1 provides the best view down the street, which could potentially include a stop further along, making it the best available candidate.","Instalar abrigo com proteção lateral e bancos apropriados para espera. Implementar rampas e pavimento tátil para acessibilidade universal. Melhorar a separação dos peões em relação ao trânsito, através de balizadores ou floreiras. Adicionar iluminação dedicada no ponto de paragem para maior segurança. Sinalizar claramente a paragem e, se possível, melhorar a manutenção do espaço público circundante.",36.26943005181347,33.54922279792746,29.10189982728843,32.97351755900979,,,,,,,,
